id,name_en,name_ar,status,parent_id,isleaf,created_at,updated_at,deleted_at,profile_id,reason,type,created_by
1454,Detergent,المنظف,approved,1453,1,2022-06-14 20:57:59,2022-06-14 22:09:19,NULL,NULL,NULL,products,NULL
1455,Bleach,مبيض,approved,1453,1,2022-06-14 21:00:12,2022-06-14 21:00:12,NULL,NULL,NULL,products,NULL
1456,Softener,منعم,approved,1453,1,2022-06-14 21:01:18,2022-06-14 21:01:18,NULL,NULL,NULL,products,NULL
1457,Pots,القدور اليدوية,approved,1438,1,2022-06-14 22:40:44,2022-06-14 22:40:44,NULL,NULL,NULL,products,NULL
1458,Electric Pots,القدور الكهربائية,approved,1438,1,2022-06-14 22:41:56,2022-06-14 22:41:56,NULL,NULL,NULL,products,NULL
1460,Body Care,العناية بالجسم,approved,1459,1,2022-06-14 22:55:19,2022-06-14 22:55:19,NULL,NULL,NULL,products,NULL
1461,Hair Care,العناية بالشعر,approved,1459,1,2022-06-14 22:58:14,2022-06-16 19:56:58,NULL,NULL,NULL,products,NULL
1462,Dental Care,العناية بالأسنان,approved,1459,1,2022-06-14 22:59:09,2022-06-14 22:59:09,NULL,NULL,NULL,products,NULL
1463,Admission Kit,حقيبة العناية المتكاملة,approved,1459,1,2022-06-14 23:00:06,2022-06-14 23:00:06,NULL,NULL,NULL,products,NULL
1464,Liquid Soap,سائل,approved,656,1,2022-06-15 17:30:25,2022-06-15 17:30:25,NULL,NULL,NULL,products,NULL
1465,Soap Bars,قوالب,approved,656,1,2022-06-15 17:31:36,2022-06-15 17:31:36,NULL,NULL,NULL,products,NULL
1466,Antibacterial Soap,مضاد للبكتيريا,approved,656,1,2022-06-15 17:33:04,2022-06-15 17:33:04,NULL,NULL,NULL,products,NULL
1467,Glass,زجاج,approved,661,1,2022-06-15 17:34:34,2022-06-15 17:34:34,NULL,NULL,NULL,products,NULL
1468,Wood,الخشب,approved,661,1,2022-06-15 17:35:12,2022-06-15 17:35:12,NULL,NULL,NULL,products,NULL
1469,Stainless Steel,ستانلس ستيل,approved,661,1,2022-06-15 17:36:02,2022-06-15 17:36:02,NULL,NULL,NULL,products,NULL
1470,IT,تقنية المعلومات,approved,1678,1,2022-06-15 17:43:34,2022-06-15 17:43:34,NULL,NULL,NULL,products,NULL
1471,Systems and Development,الأنظمة والتطوير,approved,1470,1,2022-06-15 17:44:58,2022-06-15 17:44:58,NULL,NULL,NULL,products,NULL
1472,Web Development,تطوير ويب,approved,1471,1,2022-06-15 17:45:53,2022-06-15 17:45:53,NULL,NULL,NULL,products,NULL
1473,Mobile Development,تطوير التطبيقات,approved,1471,1,2022-06-15 17:46:49,2022-06-15 17:46:49,NULL,NULL,NULL,products,NULL
1474,UI/UX Design,تصميم واجهات التطبيقات UI/UX,approved,1471,1,2022-06-15 17:48:18,2022-06-15 17:48:18,NULL,NULL,NULL,products,NULL
1475,IoT Development,انترنت الأشياء,approved,1471,1,2022-06-15 17:48:53,2022-06-15 17:48:53,NULL,NULL,NULL,products,NULL
1476,Data Centers,مراكز بيانات,approved,1470,1,2022-06-15 17:49:24,2022-06-15 17:49:24,NULL,NULL,NULL,products,NULL
1477,Integrated Systems,أنظمة متكاملة,approved,1470,1,2022-06-15 17:49:52,2022-06-15 17:49:52,NULL,NULL,NULL,products,NULL
1478,Networks,شبكات,approved,1470,1,2022-06-15 17:50:10,2022-06-15 17:50:10,NULL,NULL,NULL,products,NULL
1479,Cyber Security,حماية وأمان,approved,1470,1,2022-06-15 17:50:43,2022-06-15 17:50:43,NULL,NULL,NULL,products,NULL
1480,Computer Components,مكونات الكمبيوتر الرئيسية,approved,1488,1,2022-06-15 21:40:16,2022-06-15 21:54:07,NULL,NULL,NULL,products,NULL
1481,CPUs,وحدة المعالجة المركزية,approved,1480,1,2022-06-15 21:41:56,2022-06-15 21:50:29,NULL,NULL,NULL,products,NULL
1482,Ram Memory,الذاكرة العشوائية,approved,1480,1,2022-06-15 21:44:15,2022-06-15 21:44:15,NULL,NULL,NULL,products,NULL
1483,Motherboards,اللوحة الأم,approved,1480,1,2022-06-15 21:44:58,2022-06-16 16:44:30,NULL,NULL,NULL,products,NULL
1484,GPUs,بطاقات الفيديو,approved,1480,1,2022-06-15 21:46:37,2022-06-15 21:46:37,NULL,NULL,NULL,products,NULL
1485,Power Supplies,مزودات الطاقة,approved,1480,1,2022-06-15 21:47:40,2022-06-15 21:47:40,NULL,NULL,NULL,products,NULL
1486,Computer Cases,صناديق الكمبيوتر,approved,1480,1,2022-06-15 21:48:19,2022-06-15 21:48:19,NULL,NULL,NULL,products,NULL
1487,Hard Drives,أقراص صلبة,approved,1480,1,2022-06-15 21:49:46,2022-06-16 16:44:08,NULL,NULL,NULL,products,NULL
1488,Computers,أجهزة الكمبيوتر,approved,5,1,2022-06-15 21:52:46,2022-07-06 18:38:36,NULL,NULL,NULL,products,NULL
1489,All-in-One Computers,شاشة مدمجة بالكمبيوتر,approved,1488,1,2022-06-15 22:00:31,2022-06-15 22:00:31,NULL,NULL,NULL,products,NULL
1490,Pre Built Computers,أجهزة كمبيوتر جاهزة,approved,1488,1,2022-06-15 22:05:03,2022-07-06 18:35:36,NULL,NULL,NULL,products,NULL
1493,Faxes and Printers,الفاكسات و الطابعات,approved,5,1,2022-06-15 22:14:36,2022-08-04 17:52:30,NULL,NULL,NULL,products,NULL
1494,Scanners,الماسح الضوئي,approved,1493,1,2022-06-15 22:25:28,2022-06-15 22:25:28,NULL,NULL,NULL,products,NULL
1495,Fax Machine,الفاكس,approved,1493,1,2022-06-15 22:32:37,2022-06-15 22:32:37,NULL,NULL,NULL,products,NULL
1497,Heavy Duty Printers,طابعات الحمل العالي,approved,1493,1,2022-06-15 22:40:43,2022-06-15 22:40:43,NULL,NULL,NULL,products,NULL
1500,Ink and Laser Printers and Multifunction Printers,طابعات الحبر والليزر والطابعات متعددة الوظائف,approved,1493,1,2022-06-15 22:43:17,2022-08-04 17:56:00,NULL,NULL,NULL,products,NULL
1502,Air Cooling Systems,أجهزة التكييف,approved,5,1,2022-06-15 22:59:14,2022-06-15 23:31:00,NULL,NULL,NULL,products,NULL
1503,Freon,فريون,approved,1502,1,2022-06-15 23:01:50,2022-06-15 23:32:13,NULL,NULL,NULL,products,NULL
1504,Water,مائي,approved,1502,1,2022-06-15 23:02:15,2022-06-15 23:32:56,NULL,NULL,NULL,products,NULL
1508,Web Services Development,$,approved,1470,1,2022-06-15 23:19:25,2022-06-15 23:19:25,NULL,NULL,NULL,products,NULL
1510,User Interface Design and Development,تصميم وتطوير واجهة المستخدم,approved,1470,1,2022-06-15 23:20:08,2022-06-16 16:22:32,NULL,NULL,NULL,products,NULL
1512,Software Development,تطوير برمجيات,approved,1470,1,2022-06-15 23:26:20,2022-07-07 18:05:33,NULL,NULL,NULL,products,NULL
1513,Home Theater,أجهزة عرض سينما منزلية,approved,535,1,2022-06-15 23:30:50,2022-06-16 16:50:33,NULL,NULL,NULL,products,NULL
1514,Central Units,أنظمة مركزية,approved,1503,1,2022-06-15 23:34:57,2022-06-15 23:34:57,NULL,NULL,NULL,products,NULL
1515,Split Units,سبليت,approved,1503,1,2022-06-15 23:35:24,2022-06-15 23:35:24,NULL,NULL,NULL,products,NULL
1516,Window,شباك,approved,1503,1,2022-06-15 23:36:50,2022-06-15 23:36:50,NULL,NULL,NULL,products,NULL
1517,Portable,متنقل,approved,1503,1,2022-06-15 23:37:16,2022-06-15 23:37:16,NULL,NULL,NULL,products,NULL
1518,Central,مركزي,approved,1504,1,2022-06-15 23:39:58,2022-06-15 23:39:58,NULL,NULL,NULL,products,NULL
1519,Window,شباك,approved,1504,1,2022-06-15 23:40:19,2022-06-15 23:40:19,NULL,NULL,NULL,products,NULL
1520,Portable,متنقل,approved,1504,1,2022-06-15 23:41:36,2022-06-15 23:41:36,NULL,NULL,NULL,products,NULL
1521,Inks,الأحبار,approved,1493,1,2022-06-16 00:12:00,2022-06-16 00:12:00,NULL,NULL,NULL,products,NULL
1524,Smart Watches,الساعات الذكية,approved,541,1,2022-06-16 00:15:27,2022-06-16 00:15:27,NULL,NULL,NULL,products,NULL
1525,Accessories,الأكسسوارات,approved,1522,1,2022-06-16 00:16:34,2022-06-16 00:16:34,NULL,NULL,NULL,products,NULL
1526,Systems Subscription,اشتراكات الأنظمة,approved,1488,1,2022-06-16 00:19:12,2022-08-11 23:17:11,NULL,NULL,NULL,products,NULL
1527,Windows,ويندوز,approved,1526,1,2022-06-16 00:20:20,2022-06-16 00:20:20,NULL,NULL,NULL,products,NULL
1528,Microsoft Office,تطبيقات الاوفيس,approved,1526,1,2022-06-16 00:21:44,2022-06-16 00:21:44,NULL,NULL,NULL,products,NULL
1529,Accessories,الإكسسوارات,approved,1491,1,2022-06-16 00:23:32,2022-06-16 00:23:32,NULL,NULL,NULL,products,NULL
1530,New Categories,فئات جديدة,approved,1678,1,2022-06-16 17:56:01,2022-06-16 17:56:01,NULL,NULL,NULL,products,NULL
1536,Single Seaters,مقعد واحد,approved,1531,1,2022-06-16 18:10:49,2022-06-16 18:10:49,NULL,NULL,NULL,products,NULL
1537,2 Seaters,مقعدين,approved,1531,1,2022-06-16 18:11:22,2022-06-16 18:11:22,NULL,NULL,NULL,products,NULL
1538,3 Seaters,ثلاثة مقاعد,approved,1531,1,2022-06-16 18:11:55,2022-06-16 18:11:55,NULL,NULL,NULL,products,NULL
1539,4 Seaters,اربعة مقاعد,approved,1531,1,2022-06-16 18:12:42,2022-06-16 18:12:42,NULL,NULL,NULL,products,NULL
1540,Sofa Beds,سرير أريكة,approved,1531,1,2022-06-16 18:13:30,2022-06-16 18:13:30,NULL,NULL,NULL,products,NULL
1541,Corner Sofa Sets,مجموعات ركن الأريكة,approved,1531,1,2022-06-16 18:14:56,2022-06-16 18:14:56,NULL,NULL,NULL,products,NULL
1542,Recliners,كراسي إسترخاء,approved,1531,1,2022-06-16 18:17:01,2022-06-16 18:17:01,NULL,NULL,NULL,products,NULL
1543,Living Chair,كرسي المعيشة,approved,1531,1,2022-06-16 18:17:54,2022-06-16 18:17:54,NULL,NULL,NULL,products,NULL
1544,Coffee Tables,طاولات القهوة,approved,1532,1,2022-06-16 18:21:24,2022-06-16 18:21:24,NULL,NULL,NULL,products,NULL
1545,End Table,طاولة جانبية,approved,1532,1,2022-06-16 18:21:58,2022-06-16 18:21:58,NULL,NULL,NULL,products,NULL
1546,Consoles And Mirrors,طاولات كونسول و مرايا,approved,1532,1,2022-06-16 18:24:51,2022-06-16 18:24:51,NULL,NULL,NULL,products,NULL
1547,Fireplace,المدفأة,approved,1532,1,2022-06-16 18:27:01,2022-06-16 18:27:01,NULL,NULL,NULL,products,NULL
1549,Bedroom Sets,غرف النوم الكامله,approved,1548,1,2022-06-16 18:31:24,2022-06-16 18:31:24,NULL,NULL,NULL,products,NULL
1550,Wardrobes,خزائن,approved,1534,1,2022-06-16 18:32:31,2022-06-16 18:32:31,NULL,NULL,NULL,products,NULL
1551,Dressers,التسريحات,approved,1534,1,2022-06-16 18:33:11,2022-06-16 18:33:11,NULL,NULL,NULL,products,NULL
1552,Night Stands,طاولة سرير,approved,1532,1,2022-06-16 18:35:05,2022-06-16 18:35:05,NULL,NULL,NULL,products,NULL
1554,Dining Tables,طاولات الطعام,approved,1553,1,2022-06-16 18:40:02,2022-06-16 18:40:02,NULL,NULL,NULL,products,NULL
1555,Dining Sets,أطقم الطعام,approved,1553,1,2022-06-16 18:40:30,2022-06-16 18:40:30,NULL,NULL,NULL,products,NULL
1556,Dining Chairs,كراسي الطعام,approved,1553,1,2022-06-16 18:41:11,2022-06-16 18:41:11,NULL,NULL,NULL,products,NULL
1557,Dining Serve,خدمة العشاء,approved,1553,1,2022-06-16 18:42:52,2022-06-16 18:42:52,NULL,NULL,NULL,products,NULL
1559,Office Tables,طاولات المكتب,approved,1532,1,2022-06-16 18:47:51,2022-06-16 18:47:51,NULL,NULL,NULL,products,NULL
1560,Office Chairs,كراسي المكتب,approved,1532,1,2022-06-16 18:49:06,2022-06-16 18:49:06,NULL,NULL,NULL,products,NULL
1561,Cabinet,خزانة,approved,1534,1,2022-06-16 18:50:16,2022-06-16 18:50:16,NULL,NULL,NULL,products,NULL
1562,Bookcase,خزانة الكتب,approved,1534,1,2022-06-16 18:50:53,2022-06-16 18:50:53,NULL,NULL,NULL,products,NULL
1564,Swings,كراسي معلقه,approved,1563,1,2022-06-16 18:58:34,2022-06-16 18:58:34,NULL,NULL,NULL,products,NULL
1565,Umbrellas And Gazebos,مظلات وخيمات,approved,1563,1,2022-06-16 19:00:00,2022-06-16 19:00:00,NULL,NULL,NULL,products,NULL
1566,Prints and Boards,المطبوعات واللوحات,approved,1678,1,2022-06-16 19:54:44,2022-08-11 23:24:18,NULL,NULL,NULL,products,NULL
1567,Toiletries,مستلزمات العناية الشخصية,approved,623,1,2022-06-16 20:01:18,2022-06-16 20:01:18,NULL,NULL,NULL,products,NULL
1568,Admission Kits,حقائب العناية الشخصية,approved,1567,1,2022-06-16 20:02:05,2022-06-16 20:02:05,NULL,NULL,NULL,products,NULL
1569,Body Care,العناية بالجسم,approved,1567,1,2022-06-16 20:02:43,2022-06-16 20:02:43,NULL,NULL,NULL,products,NULL
1570,Hair Care,العناية بالشعر,approved,1567,1,2022-06-16 20:03:24,2022-06-16 20:03:24,NULL,NULL,NULL,products,NULL
1571,Dental Care,العناية بالأسنان,approved,1567,1,2022-06-16 20:03:52,2022-06-16 20:03:52,NULL,NULL,NULL,products,NULL
1572,Dental Care,العناية بالأسنان,approved,1567,1,2022-06-16 20:03:52,2022-06-16 20:03:52,NULL,NULL,NULL,products,NULL
1576,Living Room,غرف المعيشة,approved,795,1,2022-06-16 20:17:57,2022-06-19 20:20:19,NULL,NULL,NULL,products,NULL
1577,Cleaning Tools,أدوات التنظيف,approved,670,1,2022-06-16 20:22:50,2022-06-16 22:02:49,NULL,NULL,NULL,products,NULL
1578,Mops,المماسح,approved,1577,1,2022-06-16 20:25:53,2022-06-16 20:25:53,NULL,NULL,NULL,products,NULL
1579,Brooms,المكانس اليدوية,approved,1577,1,2022-06-16 20:26:29,2022-06-16 22:04:13,NULL,NULL,NULL,products,NULL
1580,Garbage Bins,صناديق القمامة,approved,1577,1,2022-06-16 20:28:45,2022-06-16 20:28:45,NULL,NULL,NULL,products,NULL
1581,Trollies,عربات التنظيف,approved,1577,1,2022-06-16 20:29:11,2022-06-16 20:29:11,NULL,NULL,NULL,products,NULL
1582,Cleaning Accessories,الإكسسوارات واللوح الإرشادية,approved,670,1,2022-06-16 20:30:03,2022-06-16 22:01:05,NULL,NULL,NULL,products,NULL
1583,Cleaning Equipment,معدات التنظيف,approved,670,1,2022-06-16 20:30:35,2022-06-16 20:30:35,NULL,NULL,NULL,products,NULL
1584,Scrubbers,أجهزة تنظيف الأرضيات,approved,1583,1,2022-06-16 20:38:53,2022-06-16 20:38:53,NULL,NULL,NULL,products,NULL
1585,Polishers,أجهزة التلميع,approved,1583,1,2022-06-16 20:39:39,2022-06-16 20:39:39,NULL,NULL,NULL,products,NULL
1586,Extractor Machines,آلات الشفط,approved,1583,1,2022-06-16 20:40:19,2022-06-16 20:40:19,NULL,NULL,NULL,products,NULL
1587,Heavy-duty Vacuums,مكانس أداء عالي,approved,1583,1,2022-06-16 20:40:55,2022-06-16 20:46:24,NULL,NULL,NULL,products,NULL
1589,Swings,كراسي معلقه,approved,1588,1,2022-06-16 21:02:11,2022-06-16 21:02:11,NULL,NULL,NULL,products,NULL
1590,Umbrellas And Gazebos,مظلات وخيمات,approved,1588,1,2022-06-16 21:03:26,2022-06-16 21:03:26,NULL,NULL,NULL,products,NULL
1592,Ad Boards,اللوحات,approved,1566,1,2022-06-16 21:18:21,2022-08-10 18:31:14,NULL,NULL,NULL,products,NULL
1595,Dishwashers,غسالات الصحون,approved,687,1,2022-06-16 21:36:58,2022-06-16 21:36:58,NULL,NULL,NULL,products,NULL
1596,Napkins - Interfold Dispenser,منظم المناديل,approved,687,1,2022-06-16 21:37:29,2022-08-10 17:46:33,NULL,NULL,NULL,products,NULL
1597,Soap,موزع الصابون السائل,approved,687,1,2022-06-16 21:37:55,2022-06-16 21:37:55,NULL,NULL,NULL,products,NULL
1599,Fire Stove,موقدات النار,approved,552,1,2022-06-16 22:28:41,2022-08-10 18:02:21,NULL,NULL,NULL,products,NULL
1600,Coffee and Tea,القهوة والشاي,approved,1,1,2022-06-16 22:30:36,2022-06-16 22:30:36,NULL,NULL,NULL,products,NULL
1601,Firewood,حطب,approved,1599,1,2022-06-16 22:31:27,2022-06-16 22:31:27,NULL,NULL,NULL,products,NULL
1602,Charcoal,فحم,approved,1599,1,2022-06-16 22:32:51,2022-06-16 22:32:51,NULL,NULL,NULL,products,NULL
1603,Coffee,القهوة,approved,1600,1,2022-06-16 22:34:43,2022-06-16 22:34:43,NULL,NULL,NULL,products,NULL
1604,Beans,البن,approved,1603,1,2022-06-16 22:39:27,2022-06-16 22:39:27,NULL,NULL,NULL,products,NULL
1605,Robusta,روبوستا,approved,1604,1,2022-06-16 22:40:54,2022-06-16 22:40:54,NULL,NULL,NULL,products,NULL
1606,Arabica,ارابيكا,approved,1604,1,2022-06-16 22:41:21,2022-06-16 22:41:21,NULL,NULL,NULL,products,NULL
1607,Coffee Beans,حبوب البن,approved,1606,1,2022-06-16 22:42:01,2022-06-16 22:42:01,NULL,NULL,NULL,products,NULL
1608,Ground Coffee,قهوة مطحونة,approved,1606,1,2022-06-16 22:43:16,2022-06-16 22:43:16,NULL,NULL,NULL,products,NULL
1609,Coffee Beans,حبوب البن,approved,1605,1,2022-06-16 22:44:08,2022-06-16 22:44:08,NULL,NULL,NULL,products,NULL
1610,Ground Coffee,قهوة مطحونة,approved,1605,1,2022-06-16 22:44:41,2022-06-16 22:44:41,NULL,NULL,NULL,products,NULL
1611,Instant Drip Coffee Packs,أظرف التقطير الفورية,approved,1603,1,2022-06-16 23:09:51,2022-06-16 23:09:51,NULL,NULL,NULL,products,NULL
1612,Lighting Cubes,مكعبات الإشعال,approved,1599,1,2022-06-16 23:10:21,2022-08-10 18:07:03,NULL,NULL,NULL,products,NULL
1613,Capsules,كبسولات,approved,1603,1,2022-06-16 23:10:26,2022-06-16 23:10:26,NULL,NULL,NULL,products,NULL
1614,Tea,الشاي,approved,1600,1,2022-06-16 23:10:54,2022-06-16 23:13:08,NULL,NULL,NULL,products,NULL
1615,Loose Leaf Tea,شاي تلقيمة,approved,1614,1,2022-06-16 23:11:34,2022-06-16 23:11:34,NULL,NULL,NULL,products,NULL
1616,Lighters,الولاعات,approved,1599,1,2022-06-16 23:11:35,2022-06-16 23:11:35,NULL,NULL,NULL,products,NULL
1617,Teabags,شاي فلة أكياس,approved,1614,1,2022-06-16 23:12:20,2022-06-16 23:12:20,NULL,NULL,NULL,products,NULL
1619,Office Supplies,اللوازم المكتبية,approved,1678,1,2022-06-19 18:48:33,2022-06-19 21:47:44,NULL,NULL,NULL,products,NULL
1621,Mirrors,المرايا,approved,866,1,2022-06-19 20:36:43,2022-06-19 20:36:43,NULL,NULL,NULL,products,NULL
1622,Paintings,اللوحات,approved,866,1,2022-06-19 20:37:39,2022-06-19 20:37:39,NULL,NULL,NULL,products,NULL
1623,Artificial Plants,النباتات الصناعية,approved,866,1,2022-06-19 20:38:39,2022-06-19 20:38:39,NULL,NULL,NULL,products,NULL
1624,Antiques,التحف,approved,866,1,2022-06-19 20:55:01,2022-06-19 20:55:01,NULL,NULL,NULL,products,NULL
1625,Jack Lift,رافعة طبليات,approved,911,1,2022-06-19 21:21:44,2022-08-10 17:36:46,NULL,NULL,NULL,products,NULL
1626,Foldable Platform Trolly,عربات السحب اليدوية,approved,911,1,2022-06-19 21:32:03,2022-06-19 21:32:03,NULL,NULL,NULL,products,NULL
1627,Staionary,القرطاسية,approved,1619,1,2022-06-19 21:46:02,2022-06-19 21:46:02,NULL,NULL,NULL,products,NULL
1628,Office Tools,الأدوات المكتبية,approved,1619,1,2022-06-19 21:46:58,2022-06-19 21:46:58,NULL,NULL,NULL,products,NULL
1629,Marketing Agencies,وكالات التسويق,approved,1593,1,2022-06-19 21:51:15,2022-06-19 21:51:15,NULL,NULL,NULL,products,NULL
1631,Brochures and Publications,الكتيبات والمنشورات,approved,1852,1,2022-06-19 22:43:17,2022-08-10 18:36:47,NULL,NULL,NULL,products,NULL
1632,External Boards,اللوحات الخارجية,approved,1592,1,2022-06-19 22:44:26,2022-06-19 22:44:26,NULL,NULL,NULL,products,NULL
1633,Interior Boards,اللوحات الداخلية,approved,1592,1,2022-06-19 22:45:10,2022-06-19 22:47:17,NULL,NULL,NULL,products,NULL
1635,Beans,البقوليات,approved,250,1,2022-06-20 17:50:18,2022-06-20 17:51:43,NULL,NULL,NULL,products,NULL
1636,Revolving Doors,الأبواب الدوارة,approved,927,1,2022-07-05 17:26:16,2022-07-05 17:26:16,NULL,NULL,NULL,products,NULL
1637,Trucks,الشاحنات,approved,838,1,2022-07-05 17:34:37,2022-07-05 17:34:37,NULL,NULL,NULL,products,NULL
1638,Ramps and Cranes,السلالم والرافعات,approved,838,1,2022-07-05 17:35:28,2022-07-05 17:40:13,NULL,NULL,NULL,products,NULL
1639,Electric Generators,المولدات الكهربائية,approved,939,1,2022-07-05 17:53:20,2022-07-05 17:53:20,NULL,NULL,NULL,products,NULL
1640,Alarm Systems,أنظمة الإنذار,approved,945,1,2022-07-05 18:01:14,2022-07-05 18:01:14,NULL,NULL,NULL,products,NULL
1641,Carpentry Services,خدمات النجارة,approved,771,1,2022-07-05 18:16:23,2022-07-05 18:16:23,NULL,NULL,NULL,products,NULL
1642,Moving Walkways,الممرات المتحركة,approved,936,1,2022-07-05 18:43:04,2022-07-05 18:43:04,NULL,NULL,NULL,products,NULL
1643,Moving Walkways,الممرات المتحركة,approved,1009,1,2022-07-05 18:43:42,2022-07-05 18:43:42,NULL,NULL,NULL,products,NULL
1644,Stairlifts,كراسي الدرج الكهربائية,approved,1009,1,2022-07-05 18:45:12,2022-07-05 18:45:12,NULL,NULL,NULL,products,NULL
1645,Fire Extinguisher,طفايات الحريق,approved,945,1,2022-07-05 18:49:09,2022-07-05 18:49:09,NULL,NULL,NULL,products,NULL
1646,Petrochemical Energy Generators,مولدات الطاقة البيتروكيماوية,approved,1026,1,2022-07-05 18:52:46,2022-07-05 18:52:46,NULL,NULL,NULL,products,NULL
1657,Computer Monitors,شاشات الكمبوتر,approved,1488,1,2022-07-06 18:45:07,2022-07-06 18:45:07,NULL,NULL,NULL,products,NULL
1658,Laptops,أجهزة الكمبيوتر المحمولة,approved,1488,1,2022-07-06 18:48:09,2022-07-06 18:48:09,NULL,NULL,NULL,products,NULL
1660,Dining Sets,أطقم السفرة,approved,583,1,2022-07-07 18:04:18,2022-07-07 18:04:18,NULL,NULL,NULL,products,NULL
1662,Pasta,المعكرونة والشعيرية,approved,41,1,2022-07-07 18:17:47,2022-08-07 19:42:32,NULL,NULL,NULL,products,NULL
1665,Services,الخدمات,approved,0,1,2021-02-02 13:53:06,2022-07-26 21:52:11,NULL,NULL,NULL,products,NULL
1669,Technical Services,الخدمات التقنية,approved,1665,1,NULL,2022-08-02 19:18:05,NULL,NULL,NULL,products,NULL
1670,Cleaning and sterilization Services,خدمات التنظيف والتعقيم,approved,1665,1,NULL,2022-07-26 22:09:46,NULL,NULL,NULL,products,NULL
1672,Buildings and Facilities,المباني والمنشآت,approved,1665,1,NULL,2022-08-10 18:47:01,NULL,NULL,NULL,products,NULL
1676,Publicity and Advertising,الدعاية والإعلان,approved,1665,1,2022-06-16 19:54:44,2022-08-02 22:39:25,NULL,NULL,NULL,products,NULL
1678,Products,المنتجات,approved,0,1,2021-02-02 13:53:06,2022-07-26 21:51:43,NULL,NULL,NULL,products,NULL
1680,Sewing,الخياطة,approved,1668,1,2022-07-27 16:47:47,2022-07-27 16:47:47,NULL,NULL,NULL,products,NULL
1682,Furniture,أثاث,approved,1667,1,2022-07-27 17:02:17,2022-07-27 17:02:17,NULL,NULL,NULL,products,NULL
1683,Cars,سيارات,approved,1667,1,2022-07-27 17:03:14,2022-07-27 17:03:14,NULL,NULL,NULL,products,NULL
1684,"Machine, Tools and Devices",الآلات والأدوات والأجهزة,approved,1667,1,2022-07-27 17:05:46,2022-07-27 17:05:46,NULL,NULL,NULL,products,NULL
1685,Programming and Development Services,خدمات البرمجة والتطوير,approved,1674,1,2022-07-27 17:07:52,2022-07-27 17:07:52,NULL,NULL,NULL,products,NULL
1686,Marketing Services,خدمات التسويق,approved,1676,1,2022-07-27 17:10:34,2022-08-13 02:58:05,NULL,NULL,NULL,products,NULL
1688,Logistics,الخدمات اللوجستية,approved,1665,1,2022-07-27 17:19:11,2022-07-27 18:33:45,NULL,NULL,NULL,products,NULL
1689,Transport Services,النقل,approved,1688,1,2022-07-27 17:20:35,2022-07-27 18:41:11,NULL,NULL,NULL,products,NULL
1691,Warehouses and Storage,المستودعات والتخزين,approved,1688,1,2022-07-27 17:22:08,2022-07-27 18:42:40,NULL,NULL,NULL,products,NULL
1692,Events Organizing,تنظيم المناسبات,approved,1665,1,2022-07-27 17:26:02,2022-07-27 17:26:02,NULL,NULL,NULL,products,NULL
1693,Valet Service,خدمة صف السيارات,approved,1692,1,2022-07-27 17:27:23,2022-07-27 17:27:23,NULL,NULL,NULL,products,NULL
1694,Catering,تقديم الطعام,approved,1692,1,2022-07-27 17:28:02,2022-07-27 17:28:02,NULL,NULL,NULL,products,NULL
1695,Human Resources,الموارد البشرية,approved,1665,1,2022-07-27 17:48:20,2022-07-27 17:48:20,NULL,NULL,NULL,products,NULL
1696,Janitors,عمال النظافة,approved,1695,1,2022-07-27 17:56:31,2022-07-27 17:56:31,NULL,NULL,NULL,products,NULL
1697,Security Guards,الحراسات الأمنية,approved,1695,1,2022-07-27 17:59:23,2022-07-27 17:59:23,NULL,NULL,NULL,products,NULL
1698,Technicians,العمالة المهنية,approved,1695,1,2022-07-27 18:00:02,2022-07-27 18:00:02,NULL,NULL,NULL,products,NULL
1699,Disinfection and Sterilization,التطهير والتعقيم,approved,1670,1,2022-07-27 18:02:58,2022-07-27 18:02:58,NULL,NULL,NULL,products,NULL
1700,Building Façade Cleaning,تنظيف واجهات المباني,approved,1670,1,2022-07-27 18:05:32,2022-07-27 18:05:32,NULL,NULL,NULL,products,NULL
1701,Pest Control,مكافحة الحشرات,approved,1670,1,2022-07-27 18:06:51,2022-07-27 18:06:51,NULL,NULL,NULL,products,NULL
1702,Agriculture and garden decoration,الزراعة و تزيين الحدائق,approved,1704,1,2022-07-27 18:19:35,2022-08-02 22:44:41,NULL,NULL,NULL,products,NULL
1703,Contracting,المقاولات,approved,1672,1,2022-07-27 19:15:22,2022-07-27 19:15:22,NULL,NULL,NULL,products,NULL
1704,General Services & Maintenance,الخدمات العامة والصيانة,approved,1672,1,2022-07-27 19:16:18,2022-08-10 18:52:07,NULL,NULL,NULL,products,NULL
1705,Industrial Contracting,المقاولات الصناعية,approved,1703,1,2022-07-27 19:18:47,2022-08-10 18:49:58,NULL,NULL,NULL,products,NULL
1706,Medical Contracting,المقاولات الطبية,approved,1703,1,2022-07-27 19:20:32,2022-08-10 18:50:45,NULL,NULL,NULL,products,NULL
1707,Carpentry,النجارة,approved,1704,1,2022-07-27 19:23:39,2022-07-27 19:23:39,NULL,NULL,NULL,products,NULL
1708,Dumpsters,الحاويات,approved,1704,1,2022-07-27 19:24:16,2022-07-27 19:24:16,NULL,NULL,NULL,products,NULL
1709,Well Drilling,حفر الآبار,approved,1704,1,2022-07-27 19:24:46,2022-07-27 19:24:46,NULL,NULL,NULL,products,NULL
1710,Call Center,مركز الاتصال,approved,1695,1,2022-07-27 21:01:08,2022-08-02 22:34:59,NULL,NULL,NULL,products,NULL
